Scenario	Year	Policy Goal	Target	Metric	Target_v	Metric_v	Country
REF-	2050	Compet	T_C_VD	M_C_VD	1	0.026106095	ITA
REF-	2050	Compet	T_C_JW	M_C_JW	1	0.741586835	ITA
REF-	2050	Compet	T_C_PRD	M_C_PRD	1	0.245580301	ITA
REF-	2050	Compet	T_C_TRP	M_C_TRP	1	0.918104708	ITA
REF-	2050	Envir	T_EV_CS	M_EV_CS	1	0.694476307	ITA
REF-	2050	Envir	T_EV_CW	M_EV_CW	1	0.503592425	ITA
REF-	2050	Envir	T_EV_BC	M_EV_BC	1	0.505	ITA
REF-	2050	Envir	T_EV_PNR	M_EV_PNR	1	-1	ITA
DPE0_REF-	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	CZE
DPE0_REF-	2010	Diet	T_D_NBIS	M_D_NBIS	1	0	CZE
DPE0_REF-	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DPE0_REF-	2010	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DPE0_REF-	2010	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DPE0_REF-	2010	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DPE0_REF-	2010	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DPE0_REF-	2010	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DPE0_REF-	2010	Compet	T_C_VD	M_C_VD	1	0.161028683	CZE
DPE0_REF-	2010	Compet	T_C_JW	M_C_JW	1	0.438016683	CZE
DPE0_REF-	2010	Compet	T_C_PRD	M_C_PRD	1	0.456129581	CZE
DPE0_REF-	2010	Compet	T_C_TRP	M_C_TRP	1	0.92711854	CZE
DPE0_REF-	2010	Envir	T_EV_CS	M_EV_CS	1	0	CZE
DPE0_REF-	2010	Envir	T_EV_CW	M_EV_CW	1	0	CZE
DPE0_REF-	2010	Envir	T_EV_BC	M_EV_BC	1	0	CZE
DPE0_REF-	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	CZE
DPE0_REF-	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	DNK
DPE0_REF-	2010	Diet	T_D_NBIS	M_D_NBIS	1	0	DNK
DPE0_REF-	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DPE0_REF-	2010	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DPE0_REF-	2010	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DPE0_REF-	2010	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DPE0_REF-	2010	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DPE0_REF-	2010	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DPE0_REF-	2010	Compet	T_C_VD	M_C_VD	1	0.131385922	DNK
DPE0_REF-	2010	Compet	T_C_JW	M_C_JW	1	0.483817697	DNK
DPE0_REF-	2010	Compet	T_C_PRD	M_C_PRD	1	0.292724833	DNK
DPE0_REF-	2010	Compet	T_C_TRP	M_C_TRP	1	0.935685158	DNK
DPE0_REF-	2010	Envir	T_EV_CS	M_EV_CS	1	0	DNK
DPE0_REF-	2010	Envir	T_EV_CW	M_EV_CW	1	0	DNK
DPE0_REF-	2010	Envir	T_EV_BC	M_EV_BC	1	0	DNK
DPE0_REF-	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	DNK
DPE0_REF-	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	EU28
DPE0_REF-	2010	Diet	T_D_NBIS	M_D_NBIS	1	0	EU28
DPE0_REF-	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	EU28
DPE0_REF-	2010	Diet	T_D_DUM	M_D_DUM	1	-1	EU28
DPE0_REF-	2010	Equity	T_E_FOF	M_E_FOF	1	-1	EU28
DPE0_REF-	2010	Equity	T_E_CSO	M_E_CSO	1	-1	EU28
DPE0_REF-	2010	Equity	T_E_CSC	M_E_CSC	1	-1	EU28
DPE0_REF-	2010	Equity	T_E_PCA	M_E_PCA	1	-1	EU28
DPE0_REF-	2010	Compet	T_C_VD	M_C_VD	1	0.169027746	EU28
DPE0_REF-	2010	Compet	T_C_JW	M_C_JW	1	0.474951357	EU28
DPE0_REF-	2010	Compet	T_C_PRD	M_C_PRD	1	0.427408755	EU28
DPE0_REF-	2010	Compet	T_C_TRP	M_C_TRP	1	0.942907751	EU28
DPE0_REF-	2010	Envir	T_EV_CS	M_EV_CS	1	0	EU28
DPE0_REF-	2010	Envir	T_EV_CW	M_EV_CW	1	0	EU28
DPE0_REF-	2010	Envir	T_EV_BC	M_EV_BC	1	0	EU28
DPE0_REF-	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	EU28
DPE0_REF-	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	FRA
DPE0_REF-	2010	Diet	T_D_NBIS	M_D_NBIS	1	0	FRA
DPE0_REF-	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	FRA
DPE0_REF-	2010	Diet	T_D_DUM	M_D_DUM	1	-1	FRA
DPE0_REF-	2010	Equity	T_E_FOF	M_E_FOF	1	-1	FRA
DPE0_REF-	2010	Equity	T_E_CSO	M_E_CSO	1	-1	FRA
DPE0_REF-	2010	Equity	T_E_CSC	M_E_CSC	1	-1	FRA
DPE0_REF-	2010	Equity	T_E_PCA	M_E_PCA	1	-1	FRA
DPE0_REF-	2010	Compet	T_C_VD	M_C_VD	1	0.193272126	FRA
DPE0_REF-	2010	Compet	T_C_JW	M_C_JW	1	0.524648726	FRA
DPE0_REF-	2010	Compet	T_C_PRD	M_C_PRD	1	0.446074292	FRA
DPE0_REF-	2010	Compet	T_C_TRP	M_C_TRP	1	0.935040414	FRA
DPE0_REF-	2010	Envir	T_EV_CS	M_EV_CS	1	0	FRA
DPE0_REF-	2010	Envir	T_EV_CW	M_EV_CW	1	0	FRA
DPE0_REF-	2010	Envir	T_EV_BC	M_EV_BC	1	0	FRA
DPE0_REF-	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	FRA
DPE0_REF-	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	ITA
DPE0_REF-	2010	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DPE0_REF-	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DPE0_REF-	2010	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DPE0_REF-	2010	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DPE0_REF-	2010	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DPE0_REF-	2010	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DPE0_REF-	2010	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DPE0_REF-	2010	Compet	T_C_VD	M_C_VD	1	0.242425942	ITA
DPE0_REF-	2010	Compet	T_C_JW	M_C_JW	1	0.592621893	ITA
DPE0_REF-	2010	Compet	T_C_PRD	M_C_PRD	1	0.561920568	ITA
DPE0_REF-	2010	Compet	T_C_TRP	M_C_TRP	1	0.963079214	ITA
DPE0_REF-	2010	Envir	T_EV_CS	M_EV_CS	1	0	ITA
DPE0_REF-	2010	Envir	T_EV_CW	M_EV_CW	1	0	ITA
DPE0_REF-	2010	Envir	T_EV_BC	M_EV_BC	1	0	ITA
DPE0_REF-	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	ITA
DPE0_REF-	2020	Diet	T_D_FBIS	M_D_FBIS	1	0	CZE
DPE0_REF-	2020	Diet	T_D_NBIS	M_D_NBIS	1	0.002059944	CZE
DPE0_REF-	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DPE0_REF-	2020	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DPE0_REF-	2020	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DPE0_REF-	2020	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DPE0_REF-	2020	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DPE0_REF-	2020	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DPE0_REF-	2020	Compet	T_C_VD	M_C_VD	1	0.161028683	CZE
DPE0_REF-	2020	Compet	T_C_JW	M_C_JW	1	0.438016683	CZE
DPE0_REF-	2020	Compet	T_C_PRD	M_C_PRD	1	0.456129581	CZE
DPE0_REF-	2020	Compet	T_C_TRP	M_C_TRP	1	0.92711854	CZE
DPE0_REF-	2020	Envir	T_EV_CS	M_EV_CS	1	-1	CZE
DPE0_REF-	2020	Envir	T_EV_CS	M_EV_CW	1	-1	CZE
DPE0_REF-	2020	Diet	T_D_FBIS	M_D_FBIS	1	0	DNK
DPE0_REF-	2020	Diet	T_D_NBIS	M_D_NBIS	1	0	DNK
DPE0_REF-	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DPE0_REF-	2020	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DPE0_REF-	2020	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DPE0_REF-	2020	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DPE0_REF-	2020	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DPE0_REF-	2020	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DPE0_REF-	2020	Compet	T_C_VD	M_C_VD	1	0.131385922	DNK
DPE0_REF-	2020	Compet	T_C_JW	M_C_JW	1	0.483817697	DNK
DPE0_REF-	2020	Compet	T_C_PRD	M_C_PRD	1	0.292724833	DNK
DPE0_REF-	2020	Compet	T_C_TRP	M_C_TRP	1	0.935685158	DNK
DPE0_REF-	2020	Envir	T_EV_CS	M_EV_CS	1	-1	DNK
DPE0_REF-	2020	Envir	T_EV_CS	M_EV_CW	1	-1	DNK
DPE0_REF-	2020	Diet	T_D_FBIS	M_D_FBIS	1	0	EU28
DPE0_REF-	2020	Diet	T_D_NBIS	M_D_NBIS	1	0	EU28
DPE0_REF-	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	EU28
DPE0_REF-	2020	Diet	T_D_DUM	M_D_DUM	1	-1	EU28
DPE0_REF-	2020	Equity	T_E_FOF	M_E_FOF	1	-1	EU28
DPE0_REF-	2020	Equity	T_E_CSO	M_E_CSO	1	-1	EU28
DPE0_REF-	2020	Equity	T_E_CSC	M_E_CSC	1	-1	EU28
DPE0_REF-	2020	Equity	T_E_PCA	M_E_PCA	1	-1	EU28
DPE0_REF-	2020	Compet	T_C_VD	M_C_VD	1	0.169027746	EU28
DPE0_REF-	2020	Compet	T_C_JW	M_C_JW	1	0.474951357	EU28
DPE0_REF-	2020	Compet	T_C_PRD	M_C_PRD	1	0.427408755	EU28
DPE0_REF-	2020	Compet	T_C_TRP	M_C_TRP	1	0.942907751	EU28
DPE0_REF-	2020	Envir	T_EV_CS	M_EV_CS	1	-1	EU28
DPE0_REF-	2020	Envir	T_EV_CS	M_EV_CW	1	-1	EU28
DPE0_REF-	2020	Diet	T_D_FBIS	M_D_FBIS	1	0	FRA
DPE0_REF-	2020	Diet	T_D_NBIS	M_D_NBIS	1	0	FRA
DPE0_REF-	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	FRA
DPE0_REF-	2020	Diet	T_D_DUM	M_D_DUM	1	-1	FRA
DPE0_REF-	2020	Equity	T_E_FOF	M_E_FOF	1	-1	FRA
DPE0_REF-	2020	Equity	T_E_CSO	M_E_CSO	1	-1	FRA
DPE0_REF-	2020	Equity	T_E_CSC	M_E_CSC	1	-1	FRA
DPE0_REF-	2020	Equity	T_E_PCA	M_E_PCA	1	-1	FRA
DPE0_REF-	2020	Compet	T_C_VD	M_C_VD	1	0.193272126	FRA
DPE0_REF-	2020	Compet	T_C_JW	M_C_JW	1	0.524648726	FRA
DPE0_REF-	2020	Compet	T_C_PRD	M_C_PRD	1	0.446074292	FRA
DPE0_REF-	2020	Compet	T_C_TRP	M_C_TRP	1	0.935040414	FRA
DPE0_REF-	2020	Envir	T_EV_CS	M_EV_CS	1	-1	FRA
DPE0_REF-	2020	Envir	T_EV_CS	M_EV_CW	1	-1	FRA
DPE0_REF-	2020	Diet	T_D_FBIS	M_D_FBIS	1	0.004661408	ITA
DPE0_REF-	2020	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DPE0_REF-	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DPE0_REF-	2020	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DPE0_REF-	2020	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DPE0_REF-	2020	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DPE0_REF-	2020	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DPE0_REF-	2020	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DPE0_REF-	2020	Compet	T_C_VD	M_C_VD	1	0.242425942	ITA
DPE0_REF-	2020	Compet	T_C_JW	M_C_JW	1	0.592621893	ITA
DPE0_REF-	2020	Compet	T_C_PRD	M_C_PRD	1	0.561920568	ITA
DPE0_REF-	2020	Compet	T_C_TRP	M_C_TRP	1	0.963079214	ITA
DPE0_REF-	2020	Envir	T_EV_CS	M_EV_CS	1	-1	ITA
DPE0_REF-	2020	Envir	T_EV_CS	M_EV_CW	1	-1	ITA
DPE0_REF-	2030	Diet	T_D_FBIS	M_D_FBIS	1	0.001635727	CZE
DPE0_REF-	2030	Diet	T_D_NBIS	M_D_NBIS	1	0.004187651	CZE
DPE0_REF-	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DPE0_REF-	2030	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DPE0_REF-	2030	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DPE0_REF-	2030	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DPE0_REF-	2030	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DPE0_REF-	2030	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DPE0_REF-	2030	Compet	T_C_VD	M_C_VD	1	0.13053025	CZE
DPE0_REF-	2030	Compet	T_C_JW	M_C_JW	1	0.611291379	CZE
DPE0_REF-	2030	Compet	T_C_PRD	M_C_PRD	1	0.430590794	CZE
DPE0_REF-	2030	Compet	T_C_TRP	M_C_TRP	1	0.9215675	CZE
DPE0_REF-	2030	Envir	T_EV_CS	M_EV_CS	1	0.035932901	CZE
DPE0_REF-	2030	Envir	T_EV_CW	M_EV_CW	1	0.128054278	CZE
DPE0_REF-	2030	Envir	T_EV_BC	M_EV_BC	1	0.490237382	CZE
DPE0_REF-	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	CZE
DPE0_REF-	2030	Diet	T_D_FBIS	M_D_FBIS	1	0	DNK
DPE0_REF-	2030	Diet	T_D_NBIS	M_D_NBIS	1	0	DNK
DPE0_REF-	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DPE0_REF-	2030	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DPE0_REF-	2030	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DPE0_REF-	2030	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DPE0_REF-	2030	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DPE0_REF-	2030	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DPE0_REF-	2030	Compet	T_C_VD	M_C_VD	1	0.09565084	DNK
DPE0_REF-	2030	Compet	T_C_JW	M_C_JW	1	0.67499587	DNK
DPE0_REF-	2030	Compet	T_C_PRD	M_C_PRD	1	0.287336722	DNK
DPE0_REF-	2030	Compet	T_C_TRP	M_C_TRP	1	0.9235726	DNK
DPE0_REF-	2030	Envir	T_EV_CS	M_EV_CS	1	0.005836136	DNK
DPE0_REF-	2030	Envir	T_EV_CW	M_EV_CW	1	0.462282891	DNK
DPE0_REF-	2030	Envir	T_EV_BC	M_EV_BC	1	0.498287139	DNK
DPE0_REF-	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	DNK
DPE0_REF-	2030	Diet	T_D_FBIS	M_D_FBIS	1	0	EU28
DPE0_REF-	2030	Diet	T_D_NBIS	M_D_NBIS	1	0	EU28
DPE0_REF-	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	EU28
DPE0_REF-	2030	Diet	T_D_DUM	M_D_DUM	1	-1	EU28
DPE0_REF-	2030	Equity	T_E_FOF	M_E_FOF	1	-1	EU28
DPE0_REF-	2030	Equity	T_E_CSO	M_E_CSO	1	-1	EU28
DPE0_REF-	2030	Equity	T_E_CSC	M_E_CSC	1	-1	EU28
DPE0_REF-	2030	Equity	T_E_PCA	M_E_PCA	1	-1	EU28
DPE0_REF-	2030	Compet	T_C_VD	M_C_VD	1	0.137498736	EU28
DPE0_REF-	2030	Compet	T_C_JW	M_C_JW	1	0.640240997	EU28
DPE0_REF-	2030	Compet	T_C_PRD	M_C_PRD	1	0.397432775	EU28
DPE0_REF-	2030	Compet	T_C_TRP	M_C_TRP	1	0.932905078	EU28
DPE0_REF-	2030	Envir	T_EV_CS	M_EV_CS	1	0.01	EU28
DPE0_REF-	2030	Envir	T_EV_CW	M_EV_CW	1	0.044157712	EU28
DPE0_REF-	2030	Envir	T_EV_BC	M_EV_BC	1	0.501668655	EU28
DPE0_REF-	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	EU28
DPE0_REF-	2030	Diet	T_D_FBIS	M_D_FBIS	1	0	FRA
DPE0_REF-	2030	Diet	T_D_NBIS	M_D_NBIS	1	0	FRA
DPE0_REF-	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	FRA
DPE0_REF-	2030	Diet	T_D_DUM	M_D_DUM	1	-1	FRA
DPE0_REF-	2030	Equity	T_E_FOF	M_E_FOF	1	-1	FRA
DPE0_REF-	2030	Equity	T_E_CSO	M_E_CSO	1	-1	FRA
DPE0_REF-	2030	Equity	T_E_CSC	M_E_CSC	1	-1	FRA
DPE0_REF-	2030	Equity	T_E_PCA	M_E_PCA	1	-1	FRA
DPE0_REF-	2030	Compet	T_C_VD	M_C_VD	1	0.148692775	FRA
DPE0_REF-	2030	Compet	T_C_JW	M_C_JW	1	0.661677361	FRA
DPE0_REF-	2030	Compet	T_C_PRD	M_C_PRD	1	0.398173466	FRA
DPE0_REF-	2030	Compet	T_C_TRP	M_C_TRP	1	0.924164295	FRA
DPE0_REF-	2030	Envir	T_EV_CS	M_EV_CS	1	0.010318566	FRA
DPE0_REF-	2030	Envir	T_EV_CW	M_EV_CW	1	0.4610425	FRA
DPE0_REF-	2030	Envir	T_EV_BC	M_EV_BC	1	0.495639034	FRA
DPE0_REF-	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	FRA
DPE0_REF-	2030	Diet	T_D_FBIS	M_D_FBIS	1	0	ITA
DPE0_REF-	2030	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DPE0_REF-	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DPE0_REF-	2030	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DPE0_REF-	2030	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DPE0_REF-	2030	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DPE0_REF-	2030	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DPE0_REF-	2030	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DPE0_REF-	2030	Compet	T_C_VD	M_C_VD	1	0.185407543	ITA
DPE0_REF-	2030	Compet	T_C_JW	M_C_JW	1	0.689515829	ITA
DPE0_REF-	2030	Compet	T_C_PRD	M_C_PRD	1	0.471677452	ITA
DPE0_REF-	2030	Compet	T_C_TRP	M_C_TRP	1	0.955861926	ITA
DPE0_REF-	2030	Envir	T_EV_CS	M_EV_CS	1	0.11926851	ITA
DPE0_REF-	2030	Envir	T_EV_CW	M_EV_CW	1	0.333157703	ITA
DPE0_REF-	2030	Envir	T_EV_BC	M_EV_BC	1	0.505	ITA
DPE0_REF-	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	ITA
DPE0_REF-	2040	Diet	T_D_FBIS	M_D_FBIS	1	0.003073986	CZE
DPE0_REF-	2040	Diet	T_D_NBIS	M_D_NBIS	1	0.00614866	CZE
DPE0_REF-	2040	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DPE0_REF-	2040	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DPE0_REF-	2040	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DPE0_REF-	2040	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DPE0_REF-	2040	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DPE0_REF-	2040	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DPE0_REF-	2040	Compet	T_C_VD	M_C_VD	1	0.062805927	CZE
DPE0_REF-	2040	Compet	T_C_JW	M_C_JW	1	0.699754536	CZE
DPE0_REF-	2040	Compet	T_C_PRD	M_C_PRD	1	0.356395766	CZE
DPE0_REF-	2040	Compet	T_C_TRP	M_C_TRP	1	0.905678689	CZE
DPE0_REF-	2040	Envir	T_EV_CS	M_EV_CS	1	-1	CZE
DPE0_REF-	2040	Envir	T_EV_CS	M_EV_CW	1	-1	CZE
DPE0_REF-	2040	Diet	T_D_FBIS	M_D_FBIS	1	0	DNK
DPE0_REF-	2040	Diet	T_D_NBIS	M_D_NBIS	1	0	DNK
DPE0_REF-	2040	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DPE0_REF-	2040	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DPE0_REF-	2040	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DPE0_REF-	2040	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DPE0_REF-	2040	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DPE0_REF-	2040	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DPE0_REF-	2040	Compet	T_C_VD	M_C_VD	1	0.044200337	DNK
DPE0_REF-	2040	Compet	T_C_JW	M_C_JW	1	0.731536597	DNK
DPE0_REF-	2040	Compet	T_C_PRD	M_C_PRD	1	0.187660203	DNK
DPE0_REF-	2040	Compet	T_C_TRP	M_C_TRP	1	0.902313352	DNK
DPE0_REF-	2040	Envir	T_EV_CS	M_EV_CS	1	-1	DNK
DPE0_REF-	2040	Envir	T_EV_CS	M_EV_CW	1	-1	DNK
DPE0_REF-	2040	Diet	T_D_FBIS	M_D_FBIS	1	0	EU28
DPE0_REF-	2040	Diet	T_D_NBIS	M_D_NBIS	1	0	EU28
DPE0_REF-	2040	Diet	T_D_ENBA	M_D_ENBA	1	-1	EU28
DPE0_REF-	2040	Diet	T_D_DUM	M_D_DUM	1	-1	EU28
DPE0_REF-	2040	Equity	T_E_FOF	M_E_FOF	1	-1	EU28
DPE0_REF-	2040	Equity	T_E_CSO	M_E_CSO	1	-1	EU28
DPE0_REF-	2040	Equity	T_E_CSC	M_E_CSC	1	-1	EU28
DPE0_REF-	2040	Equity	T_E_PCA	M_E_PCA	1	-1	EU28
DPE0_REF-	2040	Compet	T_C_VD	M_C_VD	1	0.059736204	EU28
DPE0_REF-	2040	Compet	T_C_JW	M_C_JW	1	0.724844366	EU28
DPE0_REF-	2040	Compet	T_C_PRD	M_C_PRD	1	0.265670583	EU28
DPE0_REF-	2040	Compet	T_C_TRP	M_C_TRP	1	0.914349437	EU28
DPE0_REF-	2040	Envir	T_EV_CS	M_EV_CS	1	-1	EU28
DPE0_REF-	2040	Envir	T_EV_CS	M_EV_CW	1	-1	EU28
DPE0_REF-	2040	Diet	T_D_FBIS	M_D_FBIS	1	0	FRA
DPE0_REF-	2040	Diet	T_D_NBIS	M_D_NBIS	1	0	FRA
DPE0_REF-	2040	Diet	T_D_ENBA	M_D_ENBA	1	-1	FRA
DPE0_REF-	2040	Diet	T_D_DUM	M_D_DUM	1	-1	FRA
DPE0_REF-	2040	Equity	T_E_FOF	M_E_FOF	1	-1	FRA
DPE0_REF-	2040	Equity	T_E_CSO	M_E_CSO	1	-1	FRA
DPE0_REF-	2040	Equity	T_E_CSC	M_E_CSC	1	-1	FRA
DPE0_REF-	2040	Equity	T_E_PCA	M_E_PCA	1	-1	FRA
DPE0_REF-	2040	Compet	T_C_VD	M_C_VD	1	0.050352299	FRA
DPE0_REF-	2040	Compet	T_C_JW	M_C_JW	1	0.715669155	FRA
DPE0_REF-	2040	Compet	T_C_PRD	M_C_PRD	1	0.235475019	FRA
DPE0_REF-	2040	Compet	T_C_TRP	M_C_TRP	1	0.903896391	FRA
DPE0_REF-	2040	Envir	T_EV_CS	M_EV_CS	1	-1	FRA
DPE0_REF-	2040	Envir	T_EV_CS	M_EV_CW	1	-1	FRA
DPE0_REF-	2040	Diet	T_D_FBIS	M_D_FBIS	1	0	ITA
DPE0_REF-	2040	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DPE0_REF-	2040	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DPE0_REF-	2040	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DPE0_REF-	2040	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DPE0_REF-	2040	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DPE0_REF-	2040	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DPE0_REF-	2040	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DPE0_REF-	2040	Compet	T_C_VD	M_C_VD	1	0.070967877	ITA
DPE0_REF-	2040	Compet	T_C_JW	M_C_JW	1	0.734344453	ITA
DPE0_REF-	2040	Compet	T_C_PRD	M_C_PRD	1	0.338976189	ITA
DPE0_REF-	2040	Compet	T_C_TRP	M_C_TRP	1	0.94314152	ITA
DPE0_REF-	2040	Envir	T_EV_CS	M_EV_CS	1	-1	ITA
DPE0_REF-	2040	Envir	T_EV_CS	M_EV_CW	1	-1	ITA
DPE0_REF-	2050	Diet	T_D_FBIS	M_D_FBIS	1	0.006670288	CZE
DPE0_REF-	2050	Diet	T_D_NBIS	M_D_NBIS	1	0.008596203	CZE
DPE0_REF-	2050	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DPE0_REF-	2050	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DPE0_REF-	2050	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DPE0_REF-	2050	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DPE0_REF-	2050	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DPE0_REF-	2050	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DPE0_REF-	2050	Compet	T_C_VD	M_C_VD	1	0.031079984	CZE
DPE0_REF-	2050	Compet	T_C_JW	M_C_JW	1	0.721583486	CZE
DPE0_REF-	2050	Compet	T_C_PRD	M_C_PRD	1	0.299205631	CZE
DPE0_REF-	2050	Compet	T_C_TRP	M_C_TRP	1	0.870031834	CZE
DPE0_REF-	2050	Envir	T_EV_CS	M_EV_CS	1	0.411893271	CZE
DPE0_REF-	2050	Envir	T_EV_CW	M_EV_CW	1	0.410920797	CZE
DPE0_REF-	2050	Envir	T_EV_BC	M_EV_BC	1	0.511818754	CZE
DPE0_REF-	2050	Envir	T_EV_PNR	M_EV_PNR	1	-1	CZE
DPE0_REF-	2050	Diet	T_D_FBIS	M_D_FBIS	1	0	DNK
DPE0_REF-	2050	Diet	T_D_NBIS	M_D_NBIS	1	0	DNK
DPE0_REF-	2050	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DPE0_REF-	2050	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DPE0_REF-	2050	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DPE0_REF-	2050	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DPE0_REF-	2050	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DPE0_REF-	2050	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
